vendor_id,name,location,product,reliability_score,avg_price_quintal
V5091,Unknown,UP,Soybean,3.5,1000.0
V6671,Krishna Traders,Karnataka,Maize,4.8,1000.0
V4867,GreenHarvest,Punjab,Soybean,3.9,1000.0
V8738,Unknown,UP,Rice,3.9,1200.0
V1471,AgroSupply,Maharashtra,Wheat,3.9,1000.0
V1696,FarmDirect,Karnataka,Maize,4.0,1200.0
V5665,Unknown,Unknown,Rice,2.5,1000.0
V3916,Unknown,UP,Maize,3.9,1100.0
V9637,Unknown,UP,Soybean,4.0,1200.0
V3080,AgroSupply,Haryana,Soybean,3.9,1100.0
V7366,AgroSupply,Punjab,Maize,4.8,1400.0
V7122,Unknown,Karnataka,Potato,4.0,1100.0
V8132,AgroSupply,Unknown,Soybean,2.5,1100.0
V4594,AgroSupply,Haryana,Soybean,4.0,1200.0
V7667,AgroSupply,Maharashtra,Potato,3.5,1200.0
V5087,GreenHarvest,Karnataka,Maize,4.0,1200.0
V2457,FarmDirect,Haryana,Soybean,3.9,1100.0
V6945,FarmDirect,Karnataka,Potato,2.5,1000.0
V5490,GreenHarvest,Punjab,Rice,4.0,1000.0
V9841,Krishna Traders,Punjab,Wheat,3.9,1300.0
V5081,Krishna Traders,Karnataka,Maize,3.5,1000.0
V9612,Krishna Traders,Haryana,Rice,3.9,1200.0
V6472,FarmDirect,Maharashtra,Potato,2.5,1200.0
V6703,Unknown,UP,Potato,3.5,1200.0
V8713,Unknown,Haryana,Maize,3.9,1300.0
V4071,AgroSupply,Maharashtra,Maize,3.5,1200.0
V2664,GreenHarvest,Maharashtra,Potato,4.0,1000.0
V5041,AgroSupply,Unknown,Rice,3.9,1100.0
V4727,GreenHarvest,Punjab,Wheat,3.5,1000.0
V3248,AgroSupply,Karnataka,Maize,4.8,1100.0
V9989,AgroSupply,UP,Potato,2.5,1300.0
V1175,Krishna Traders,UP,Maize,4.8,1200.0
V5143,AgroSupply,Maharashtra,Maize,3.5,1200.0
V7886,FarmDirect,Punjab,Maize,4.0,1000.0
V8121,Unknown,Punjab,Rice,3.5,1000.0
V3043,Unknown,Punjab,Potato,4.8,1400.0
V8633,Unknown,Unknown,Wheat,3.9,1100.0
V1282,AgroSupply,Unknown,Maize,3.5,1000.0
V9702,Krishna Traders,UP,Potato,2.5,1100.0
V3050,Krishna Traders,Karnataka,Rice,4.8,1300.0
V2444,Krishna Traders,Punjab,Maize,2.5,1000.0
V1083,FarmDirect,UP,Wheat,3.5,1200.0
V5135,GreenHarvest,Maharashtra,Maize,4.0,1400.0
V9853,FarmDirect,Maharashtra,Potato,2.5,1000.0
V7019,FarmDirect,Karnataka,Potato,3.9,1400.0
V9244,AgroSupply,Haryana,Maize,3.9,1100.0
V2388,GreenHarvest,Karnataka,Soybean,3.5,1200.0
V3344,Unknown,UP,Rice,4.0,1000.0
V8455,AgroSupply,Unknown,Wheat,4.8,1300.0
V4406,GreenHarvest,Unknown,Wheat,3.9,1000.0
V3609,FarmDirect,Karnataka,Rice,4.0,1200.0
V6168,FarmDirect,Maharashtra,Soybean,4.0,1100.0
V9047,GreenHarvest,Maharashtra,Rice,3.9,1400.0
V2361,GreenHarvest,Unknown,Soybean,2.5,1400.0
V5296,GreenHarvest,Haryana,Maize,4.8,1200.0
V6841,FarmDirect,Maharashtra,Rice,3.9,1200.0
V1341,FarmDirect,Maharashtra,Wheat,4.0,1200.0
V5645,Unknown,Unknown,Soybean,3.9,1300.0
V8516,Unknown,Maharashtra,Potato,2.5,1000.0
V2317,Unknown,Unknown,Wheat,3.9,1100.0
V3803,Krishna Traders,Unknown,Wheat,3.9,1300.0
V9355,AgroSupply,Unknown,Potato,3.9,1200.0
V8299,Unknown,Punjab,Soybean,4.0,1100.0
V7560,GreenHarvest,Punjab,Maize,3.9,1400.0
V4705,AgroSupply,Punjab,Maize,3.9,1100.0
V5247,Krishna Traders,Unknown,Maize,3.9,1200.0
V5946,Unknown,Karnataka,Soybean,3.9,1400.0
V4424,AgroSupply,Maharashtra,Wheat,3.5,1100.0
V7668,FarmDirect,UP,Wheat,3.5,1400.0
V4248,Unknown,UP,Potato,3.9,1400.0
V3419,FarmDirect,Punjab,Potato,4.8,1100.0
V5276,FarmDirect,Maharashtra,Potato,3.9,1200.0
V7129,Unknown,Karnataka,Soybean,4.0,1300.0
V5157,Unknown,Karnataka,Maize,2.5,1400.0
V7330,Unknown,Maharashtra,Maize,3.9,1300.0
V2380,Unknown,Punjab,Rice,3.9,1400.0
V7662,Krishna Traders,UP,Wheat,2.5,1100.0
V4944,FarmDirect,Unknown,Rice,4.8,1200.0
V1239,Unknown,UP,Potato,3.9,1000.0
V8825,Krishna Traders,Karnataka,Rice,3.9,1000.0
V8069,GreenHarvest,Punjab,Potato,2.5,1400.0
V8536,Unknown,UP,Wheat,4.0,1400.0
V5810,Unknown,UP,Potato,3.9,1300.0
V2020,AgroSupply,Punjab,Maize,4.0,1000.0
V6313,AgroSupply,Karnataka,Rice,3.9,1000.0
V2198,FarmDirect,Maharashtra,Maize,3.9,1200.0
V4813,GreenHarvest,Unknown,Wheat,3.9,1300.0
V8739,GreenHarvest,Haryana,Rice,3.9,1000.0
V8188,FarmDirect,Haryana,Potato,4.8,1400.0
V2127,GreenHarvest,Punjab,Maize,4.0,1300.0
V1327,Krishna Traders,Unknown,Rice,3.9,1100.0
V4833,GreenHarvest,Haryana,Rice,3.9,1100.0
V9264,GreenHarvest,UP,Soybean,4.0,1300.0
V8461,Krishna Traders,Punjab,Soybean,2.5,1000.0
V9636,FarmDirect,UP,Maize,3.5,1400.0
V7717,FarmDirect,Punjab,Potato,3.5,1100.0
V4954,FarmDirect,Karnataka,Potato,4.0,1300.0
V2670,FarmDirect,Haryana,Potato,4.8,1400.0
V4442,AgroSupply,Maharashtra,Maize,3.9,1200.0
V4021,FarmDirect,Unknown,Wheat,2.5,1100.0
V7902,GreenHarvest,UP,Maize,4.8,1300.0
V8346,AgroSupply,Unknown,Potato,3.9,1200.0
V8481,Unknown,Punjab,Potato,4.8,1000.0
V6169,Unknown,Haryana,Wheat,4.8,1400.0
V1273,FarmDirect,Unknown,Maize,3.9,1300.0
V6053,AgroSupply,UP,Potato,4.0,1300.0
V5450,FarmDirect,UP,Wheat,3.9,1300.0
V7196,Krishna Traders,Karnataka,Rice,4.8,1300.0
V2397,Unknown,Maharashtra,Rice,4.0,1200.0
V2321,Krishna Traders,Haryana,Rice,3.5,1300.0
V3004,Krishna Traders,Haryana,Wheat,4.0,1200.0
V1111,GreenHarvest,Maharashtra,Rice,4.0,1200.0
V4008,GreenHarvest,Punjab,Soybean,3.9,1400.0
V2705,Krishna Traders,UP,Maize,3.9,1300.0
V1212,AgroSupply,UP,Soybean,3.9,1300.0
V6049,GreenHarvest,Unknown,Wheat,4.0,1100.0
V5262,GreenHarvest,Maharashtra,Soybean,3.9,1400.0
V3646,GreenHarvest,Maharashtra,Potato,2.5,1200.0
V4658,GreenHarvest,Karnataka,Soybean,4.8,1200.0
V9195,Unknown,Karnataka,Potato,3.9,1200.0
V6466,AgroSupply,Maharashtra,Rice,2.5,1400.0
V8220,AgroSupply,Maharashtra,Wheat,3.9,1400.0
V3209,GreenHarvest,Punjab,Soybean,3.9,1300.0
V1556,FarmDirect,Karnataka,Wheat,3.9,1000.0
V8520,AgroSupply,Punjab,Rice,2.5,1100.0
V4086,Unknown,Haryana,Maize,4.0,1000.0
V3187,Unknown,Punjab,Soybean,2.5,1000.0
V6851,Krishna Traders,Punjab,Soybean,3.9,1200.0
V3444,AgroSupply,Maharashtra,Potato,3.5,1000.0
V6048,Krishna Traders,Punjab,Wheat,3.9,1000.0
V8221,Unknown,Karnataka,Soybean,4.8,1200.0
V1079,GreenHarvest,Karnataka,Soybean,3.9,1300.0
V3482,GreenHarvest,Karnataka,Rice,2.5,1200.0
V9681,GreenHarvest,Unknown,Wheat,3.5,1200.0
V9178,FarmDirect,Unknown,Rice,3.9,1100.0
V3314,GreenHarvest,Maharashtra,Soybean,3.9,1400.0
V9732,Krishna Traders,Haryana,Rice,3.5,1100.0
V5877,Unknown,Karnataka,Maize,4.8,1400.0
V5356,AgroSupply,UP,Wheat,3.5,1200.0
V7916,FarmDirect,Karnataka,Potato,2.5,1200.0
V7832,Krishna Traders,Unknown,Soybean,3.9,1200.0
V4516,Unknown,Maharashtra,Potato,3.5,1200.0
V3942,Unknown,Punjab,Wheat,4.8,1000.0
V1410,Krishna Traders,Unknown,Rice,3.9,1300.0
V6735,FarmDirect,Unknown,Potato,3.9,1200.0
V4580,Unknown,Unknown,Maize,3.9,1200.0
V1989,FarmDirect,Unknown,Maize,3.9,1000.0
V7807,GreenHarvest,Haryana,Wheat,4.8,1200.0
V5752,FarmDirect,Punjab,Soybean,2.5,1200.0
V4065,FarmDirect,Unknown,Maize,2.5,1000.0
V7836,Krishna Traders,Unknown,Potato,3.5,1200.0
V8092,AgroSupply,UP,Wheat,4.0,1400.0
V6245,AgroSupply,Maharashtra,Potato,3.9,1300.0
V7510,GreenHarvest,Punjab,Maize,4.8,1400.0
V7279,FarmDirect,Maharashtra,Soybean,4.8,1300.0
V4586,AgroSupply,Maharashtra,Potato,3.9,1400.0
V8062,Unknown,Maharashtra,Potato,3.9,1300.0
V7000,AgroSupply,UP,Soybean,3.5,1100.0
V2612,Krishna Traders,Punjab,Soybean,3.9,1200.0
V6402,Krishna Traders,UP,Wheat,4.0,1400.0
V6876,AgroSupply,Haryana,Wheat,4.8,1400.0
V2187,Unknown,UP,Wheat,3.9,1000.0
V6040,Unknown,UP,Wheat,4.8,1100.0
V9030,AgroSupply,Karnataka,Potato,2.5,1300.0
V8357,Krishna Traders,Maharashtra,Soybean,3.5,1300.0
V9130,Krishna Traders,Unknown,Soybean,3.9,1200.0
V4822,Unknown,UP,Wheat,4.0,1300.0
V7110,AgroSupply,Punjab,Soybean,2.5,1300.0
V3624,Unknown,Unknown,Wheat,3.9,1400.0
V8162,GreenHarvest,Punjab,Soybean,2.5,1300.0
V7284,FarmDirect,Punjab,Wheat,4.8,1300.0
V9584,GreenHarvest,Karnataka,Maize,3.9,1200.0
V2905,Unknown,Punjab,Rice,4.8,1200.0
V6236,Krishna Traders,Karnataka,Rice,3.5,1300.0
V6054,FarmDirect,Punjab,Potato,3.9,1300.0
V3519,GreenHarvest,Unknown,Wheat,4.0,1000.0
V9887,AgroSupply,Punjab,Soybean,3.5,1400.0
V1305,AgroSupply,Karnataka,Potato,4.8,1400.0
V6907,FarmDirect,Karnataka,Maize,3.9,1100.0
V8833,AgroSupply,Punjab,Rice,4.0,1100.0
V2151,Unknown,Maharashtra,Maize,2.5,1400.0
V9724,Krishna Traders,UP,Maize,3.9,1200.0
V6249,FarmDirect,Unknown,Soybean,4.0,1400.0
V1051,GreenHarvest,Punjab,Soybean,3.9,1400.0
V5853,GreenHarvest,Maharashtra,Potato,4.8,1300.0
V5248,AgroSupply,Haryana,Potato,3.9,1100.0
V9088,FarmDirect,Karnataka,Potato,2.5,1400.0
V9036,GreenHarvest,UP,Maize,2.5,1200.0
V1099,AgroSupply,Karnataka,Potato,4.0,1400.0
V1046,Unknown,Karnataka,Potato,4.0,1400.0
V2231,Krishna Traders,Unknown,Maize,2.5,1300.0
V4108,FarmDirect,Haryana,Potato,4.8,1300.0
V7578,Unknown,Karnataka,Rice,4.0,1200.0
V2189,FarmDirect,Maharashtra,Potato,4.8,1300.0
V2600,GreenHarvest,Karnataka,Wheat,4.0,1000.0
V2335,AgroSupply,UP,Rice,2.5,1200.0
V2433,GreenHarvest,Karnataka,Soybean,2.5,1000.0
V3265,Unknown,Unknown,Potato,3.9,1300.0
V4704,Unknown,Punjab,Rice,4.0,1100.0
V7269,AgroSupply,Karnataka,Maize,2.5,1200.0
V2983,Krishna Traders,Karnataka,Wheat,4.8,1000.0
V5115,Unknown,Karnataka,Rice,3.9,1200.0
V7587,FarmDirect,Karnataka,Rice,3.9,1300.0
V1700,Unknown,Karnataka,Soybean,2.5,1400.0
V2432,Unknown,Maharashtra,Potato,2.5,1100.0
V7760,GreenHarvest,Maharashtra,Wheat,3.5,1100.0
V8597,Unknown,Punjab,Soybean,4.8,1000.0
V8765,Unknown,Punjab,Soybean,4.8,1400.0
V1039,GreenHarvest,Unknown,Maize,3.5,1200.0
V5709,GreenHarvest,Punjab,Soybean,4.8,1100.0
V1735,Krishna Traders,Unknown,Rice,2.5,1200.0
V5221,Unknown,Maharashtra,Maize,4.8,1000.0
V4836,Unknown,Punjab,Maize,4.8,1400.0
V1082,GreenHarvest,Punjab,Soybean,3.9,1400.0
V6979,Unknown,Karnataka,Wheat,3.9,1200.0
V8455,GreenHarvest,Unknown,Rice,3.9,1300.0
V1082,Unknown,UP,Wheat,4.8,1200.0
V4256,GreenHarvest,UP,Wheat,2.5,1100.0
V6059,Krishna Traders,Karnataka,Maize,4.0,1300.0
V4638,Unknown,Maharashtra,Soybean,3.9,1000.0
V9019,FarmDirect,Punjab,Maize,3.9,1200.0
V7917,Unknown,Maharashtra,Rice,2.5,1200.0
V7775,GreenHarvest,Karnataka,Potato,2.5,1200.0
V2515,AgroSupply,Unknown,Maize,2.5,1400.0
V6087,Krishna Traders,Maharashtra,Maize,2.5,1200.0
V7779,AgroSupply,Karnataka,Wheat,3.9,1000.0
V7297,Krishna Traders,Haryana,Maize,2.5,1400.0
V2255,FarmDirect,Unknown,Soybean,3.9,1200.0
V2513,Unknown,Maharashtra,Potato,4.8,1200.0
V7264,Unknown,Maharashtra,Maize,3.9,1300.0
V4973,AgroSupply,Punjab,Soybean,2.5,1200.0
V2984,Krishna Traders,Punjab,Rice,3.9,1200.0
V3454,GreenHarvest,Punjab,Soybean,4.8,1300.0
V9148,AgroSupply,UP,Maize,3.5,1400.0
V3660,Krishna Traders,Maharashtra,Maize,4.0,1200.0
V5345,Unknown,Maharashtra,Soybean,4.8,1400.0
V9689,Unknown,Punjab,Soybean,3.9,1200.0
V4104,Krishna Traders,Punjab,Soybean,3.9,1200.0
V3508,Unknown,Punjab,Rice,3.5,1000.0
V2497,Unknown,Karnataka,Potato,3.9,1200.0
V6735,Krishna Traders,Karnataka,Wheat,3.9,1200.0
V4558,Unknown,Maharashtra,Maize,3.9,1200.0
V5827,Unknown,Haryana,Wheat,4.8,1300.0
V3078,Unknown,Unknown,Maize,4.8,1200.0
V3973,AgroSupply,Karnataka,Soybean,3.9,1200.0
V9264,Krishna Traders,Maharashtra,Rice,3.9,1400.0
V1888,AgroSupply,Unknown,Potato,3.5,1000.0
V2687,GreenHarvest,Unknown,Soybean,3.9,1200.0
V3008,GreenHarvest,Maharashtra,Maize,4.8,1100.0
V7922,Krishna Traders,Karnataka,Rice,4.8,1100.0
V1544,AgroSupply,Haryana,Potato,4.0,1000.0
V9593,GreenHarvest,Haryana,Maize,3.5,1000.0
V2591,Krishna Traders,Haryana,Potato,4.8,1200.0
V5226,GreenHarvest,UP,Maize,3.5,1200.0
V9060,GreenHarvest,Karnataka,Maize,3.5,1400.0
V4358,Krishna Traders,Maharashtra,Rice,3.5,1100.0
V6323,GreenHarvest,Unknown,Maize,3.9,1200.0
V1240,Unknown,Punjab,Maize,3.9,1100.0
V8633,AgroSupply,Karnataka,Maize,4.0,1100.0
V4060,Krishna Traders,Karnataka,Rice,4.8,1300.0
V9102,Unknown,Unknown,Wheat,3.9,1300.0
V1760,FarmDirect,UP,Maize,2.5,1300.0
V5170,Krishna Traders,Punjab,Maize,4.0,1200.0
V6775,Krishna Traders,UP,Soybean,2.5,1000.0
V7467,GreenHarvest,Unknown,Potato,3.5,1100.0
V9357,FarmDirect,Karnataka,Soybean,3.9,1200.0
V8154,Unknown,Unknown,Wheat,3.9,1400.0
V6561,GreenHarvest,Unknown,Maize,3.9,1300.0
V5826,GreenHarvest,Maharashtra,Rice,4.0,1200.0
V2995,FarmDirect,Punjab,Soybean,4.0,1000.0
V7466,Krishna Traders,UP,Soybean,4.8,1100.0
V5612,FarmDirect,UP,Wheat,3.5,1200.0
V6302,Unknown,Punjab,Soybean,3.9,1200.0
V8538,AgroSupply,Unknown,Wheat,3.9,1200.0
V4216,AgroSupply,UP,Wheat,3.9,1100.0
V3152,GreenHarvest,UP,Rice,4.0,1300.0
V8133,Krishna Traders,UP,Potato,3.9,1000.0
V9549,AgroSupply,Karnataka,Maize,4.0,1400.0
V1555,FarmDirect,Punjab,Maize,3.9,1200.0
V3570,Krishna Traders,Maharashtra,Potato,3.9,1200.0
V9699,GreenHarvest,Punjab,Soybean,2.5,1000.0
V4219,AgroSupply,UP,Rice,2.5,1200.0
V3961,Unknown,Maharashtra,Soybean,3.9,1100.0
V2835,FarmDirect,Unknown,Wheat,4.0,1300.0
V6896,AgroSupply,Unknown,Maize,4.8,1100.0
V7494,GreenHarvest,Maharashtra,Maize,3.5,1200.0
V9437,Unknown,UP,Maize,2.5,1200.0
V5095,Krishna Traders,Karnataka,Maize,3.9,1200.0
V2334,Krishna Traders,UP,Wheat,3.5,1200.0
V8432,GreenHarvest,UP,Rice,2.5,1400.0
V2611,Unknown,Haryana,Rice,4.0,1100.0
V1828,FarmDirect,UP,Maize,3.9,1300.0
V6727,Krishna Traders,UP,Soybean,4.0,1400.0
V6513,Unknown,Karnataka,Maize,2.5,1300.0
V1106,GreenHarvest,Haryana,Rice,3.5,1400.0
V3875,FarmDirect,Haryana,Wheat,3.5,1100.0
V2596,FarmDirect,Unknown,Maize,3.9,1300.0
V2372,FarmDirect,Karnataka,Wheat,3.9,1200.0
V3388,GreenHarvest,UP,Maize,4.8,1400.0
V2422,AgroSupply,Maharashtra,Potato,3.9,1300.0
V4034,Unknown,Punjab,Potato,2.5,1000.0
V4135,Unknown,UP,Rice,3.9,1200.0
V1439,GreenHarvest,Punjab,Wheat,4.0,1200.0
V2904,GreenHarvest,UP,Rice,3.9,1200.0
V1652,AgroSupply,Punjab,Soybean,4.8,1400.0
V2219,Unknown,UP,Soybean,4.8,1000.0
V9235,Krishna Traders,Punjab,Maize,4.0,1200.0
V4647,FarmDirect,UP,Soybean,3.9,1200.0
V3017,Krishna Traders,Karnataka,Potato,3.9,1300.0
V5464,Unknown,Maharashtra,Maize,4.0,1000.0
V3577,AgroSupply,Punjab,Soybean,2.5,1200.0
V1732,Krishna Traders,Haryana,Potato,4.0,1400.0
V7607,FarmDirect,Karnataka,Soybean,4.8,1100.0
V9284,GreenHarvest,Punjab,Soybean,4.8,1100.0
V5181,AgroSupply,Haryana,Rice,3.9,1100.0
V1881,Krishna Traders,Karnataka,Potato,4.0,1400.0
V5204,Krishna Traders,Maharashtra,Wheat,4.0,1400.0
V6115,GreenHarvest,Karnataka,Soybean,4.8,1100.0
V3272,AgroSupply,Maharashtra,Soybean,4.8,1000.0
V2548,GreenHarvest,Maharashtra,Soybean,3.9,1200.0
V8599,Unknown,Punjab,Wheat,4.8,1400.0
V5893,GreenHarvest,Punjab,Soybean,3.5,1400.0
V5038,FarmDirect,Punjab,Rice,4.8,1200.0
V4467,Krishna Traders,Haryana,Rice,2.5,1200.0
V6430,Unknown,Punjab,Maize,3.5,1200.0
V5877,Unknown,Punjab,Potato,4.8,1300.0
V6319,Krishna Traders,UP,Rice,3.9,1000.0
V7769,FarmDirect,Unknown,Wheat,3.9,1400.0
V1542,Krishna Traders,Karnataka,Soybean,4.8,1200.0
V3861,GreenHarvest,UP,Potato,2.5,1200.0
V4854,Krishna Traders,UP,Wheat,4.0,1000.0
V4643,GreenHarvest,Punjab,Potato,4.0,1100.0
V8240,Krishna Traders,Punjab,Rice,3.9,1200.0
V2744,GreenHarvest,Karnataka,Potato,4.8,1300.0
V6927,GreenHarvest,Maharashtra,Soybean,4.8,1300.0
V1143,Unknown,UP,Soybean,2.5,1100.0
V1406,Unknown,Karnataka,Wheat,3.5,1300.0
V4109,Unknown,Unknown,Soybean,2.5,1400.0
V8713,Krishna Traders,Maharashtra,Potato,2.5,1400.0
V6458,Krishna Traders,Karnataka,Wheat,3.9,1200.0
V8804,Krishna Traders,Unknown,Wheat,4.8,1400.0
V2339,GreenHarvest,Karnataka,Soybean,3.5,1100.0
V5682,AgroSupply,Punjab,Potato,3.9,1200.0
V4702,AgroSupply,Haryana,Soybean,3.5,1300.0
V7940,Krishna Traders,UP,Wheat,2.5,1000.0
V8928,Unknown,Karnataka,Potato,3.9,1200.0
V8688,Krishna Traders,Maharashtra,Potato,3.5,1100.0
V6212,FarmDirect,Karnataka,Potato,4.8,1000.0
V7565,Krishna Traders,UP,Rice,2.5,1000.0
V1098,Unknown,Punjab,Soybean,4.8,1200.0
V7292,AgroSupply,Unknown,Maize,3.9,1400.0
V8335,FarmDirect,Haryana,Maize,3.9,1000.0
V5489,FarmDirect,Unknown,Soybean,3.9,1100.0
V5904,GreenHarvest,Haryana,Maize,3.9,1300.0
V7383,GreenHarvest,UP,Maize,3.9,1400.0
V1486,Unknown,Karnataka,Wheat,3.5,1100.0
V1264,GreenHarvest,Karnataka,Potato,4.8,1400.0
V1811,Unknown,Maharashtra,Soybean,3.9,1200.0
V4457,GreenHarvest,Maharashtra,Wheat,3.5,1200.0
V8892,FarmDirect,Unknown,Wheat,3.9,1300.0
V7725,Unknown,Karnataka,Maize,3.9,1000.0
V6527,Krishna Traders,Maharashtra,Potato,4.8,1300.0
V5980,Krishna Traders,Karnataka,Potato,4.8,1400.0
V9736,Krishna Traders,Karnataka,Soybean,3.9,1400.0
V9628,Krishna Traders,UP,Wheat,3.9,1300.0
V9869,Krishna Traders,Punjab,Wheat,3.5,1000.0
V4786,AgroSupply,Karnataka,Potato,3.5,1400.0
V1009,GreenHarvest,Maharashtra,Wheat,4.0,1200.0
V3188,Unknown,Haryana,Wheat,4.0,1400.0
V4047,FarmDirect,Karnataka,Potato,3.5,1100.0
V2366,GreenHarvest,Maharashtra,Maize,3.9,1300.0
V3219,Krishna Traders,Maharashtra,Potato,3.9,1300.0
V1507,Krishna Traders,UP,Wheat,3.9,1200.0
V9255,Unknown,Maharashtra,Soybean,3.9,1200.0
V8678,FarmDirect,Karnataka,Potato,4.8,1200.0
V4659,GreenHarvest,Maharashtra,Wheat,2.5,1400.0
V7127,GreenHarvest,Maharashtra,Rice,4.0,1000.0
V5607,FarmDirect,UP,Wheat,3.5,1200.0
V4632,GreenHarvest,Karnataka,Potato,4.8,1200.0
V5071,Krishna Traders,Haryana,Rice,3.9,1200.0
V6984,Krishna Traders,Maharashtra,Maize,3.9,1100.0
V6364,GreenHarvest,Unknown,Wheat,4.0,1400.0
V3225,GreenHarvest,Haryana,Maize,3.5,1200.0
V4244,AgroSupply,UP,Soybean,4.0,1200.0
V8554,Unknown,Maharashtra,Soybean,2.5,1200.0
V2462,Unknown,Maharashtra,Wheat,4.8,1000.0
V6283,GreenHarvest,Haryana,Rice,4.0,1200.0
V1994,Unknown,UP,Soybean,3.5,1300.0
V9200,GreenHarvest,Unknown,Soybean,3.5,1200.0
V8206,Krishna Traders,Karnataka,Soybean,3.9,1200.0
V7847,GreenHarvest,Unknown,Wheat,2.5,1200.0
V6603,Unknown,Haryana,Potato,4.8,1300.0
V8032,FarmDirect,Haryana,Soybean,4.0,1300.0
V3444,Krishna Traders,Punjab,Rice,3.5,1000.0
V3365,Krishna Traders,Haryana,Rice,2.5,1200.0
V3275,GreenHarvest,Unknown,Wheat,4.8,1100.0
V8070,AgroSupply,Punjab,Rice,4.8,1000.0
V4988,AgroSupply,UP,Wheat,3.9,1000.0
V5163,AgroSupply,Punjab,Maize,3.9,1000.0
V3433,FarmDirect,Punjab,Rice,3.5,1200.0
V1458,AgroSupply,Haryana,Soybean,2.5,1000.0
V5116,GreenHarvest,Karnataka,Potato,2.5,1000.0
V7621,AgroSupply,UP,Wheat,4.8,1200.0
V3430,FarmDirect,Karnataka,Soybean,3.9,1400.0
V5168,Krishna Traders,Haryana,Soybean,3.5,1100.0
V2409,FarmDirect,UP,Rice,2.5,1300.0
V9167,GreenHarvest,Maharashtra,Rice,4.0,1100.0
V2621,AgroSupply,Punjab,Maize,2.5,1400.0
V1434,AgroSupply,Karnataka,Potato,4.0,1200.0
V9897,Krishna Traders,Maharashtra,Soybean,3.9,1400.0
V2916,GreenHarvest,Haryana,Rice,4.8,1400.0
V4218,Unknown,Maharashtra,Soybean,3.9,1400.0
V1098,FarmDirect,Haryana,Wheat,4.0,1200.0
V6857,GreenHarvest,Haryana,Wheat,4.0,1000.0
V3036,AgroSupply,UP,Rice,3.5,1000.0
V3839,Unknown,Haryana,Potato,3.9,1200.0
V3087,FarmDirect,Haryana,Wheat,4.8,1200.0
V9536,Unknown,Maharashtra,Potato,4.0,1200.0
V3191,AgroSupply,Karnataka,Wheat,3.9,1400.0
V8156,GreenHarvest,UP,Rice,4.8,1300.0
V3137,GreenHarvest,Karnataka,Potato,3.9,1000.0
V6748,Krishna Traders,Punjab,Soybean,3.9,1400.0
V7040,Krishna Traders,Karnataka,Potato,3.5,1100.0
V3558,Krishna Traders,Karnataka,Wheat,3.9,1400.0
V3446,Unknown,Unknown,Maize,4.0,1400.0
V7785,Krishna Traders,Karnataka,Wheat,2.5,1200.0
V8341,GreenHarvest,Maharashtra,Rice,4.8,1000.0
V5170,GreenHarvest,UP,Wheat,3.9,1400.0
V3158,AgroSupply,Unknown,Wheat,4.0,1200.0
V4291,AgroSupply,Punjab,Soybean,3.5,1300.0
V1790,Krishna Traders,Karnataka,Potato,3.9,1400.0
V7200,GreenHarvest,Haryana,Maize,3.9,1200.0
V7901,AgroSupply,Unknown,Potato,4.0,1300.0
V6032,FarmDirect,Haryana,Potato,2.5,1200.0
V6813,Krishna Traders,UP,Wheat,3.9,1300.0
V5203,AgroSupply,Haryana,Wheat,3.9,1100.0
V7995,Krishna Traders,Haryana,Maize,3.9,1400.0
V4358,FarmDirect,UP,Maize,4.0,1100.0
V2801,Unknown,Karnataka,Maize,4.8,1400.0
V1138,AgroSupply,Unknown,Potato,2.5,1200.0
V4768,AgroSupply,Maharashtra,Rice,3.9,1400.0
V1734,AgroSupply,Haryana,Soybean,2.5,1300.0
V7841,AgroSupply,Karnataka,Maize,3.5,1200.0
V3799,FarmDirect,Unknown,Rice,3.5,1400.0
V3770,FarmDirect,Punjab,Rice,3.9,1000.0
V3676,Unknown,Karnataka,Wheat,4.0,1000.0
V4282,FarmDirect,Maharashtra,Wheat,4.0,1200.0
V1605,AgroSupply,UP,Soybean,3.9,1400.0
V9108,Krishna Traders,Karnataka,Potato,2.5,1400.0
V5303,Krishna Traders,Unknown,Maize,3.5,1400.0
V9583,FarmDirect,Maharashtra,Maize,4.8,1400.0
V6747,GreenHarvest,UP,Wheat,2.5,1200.0
V2044,Krishna Traders,Maharashtra,Potato,2.5,1400.0
V7285,Krishna Traders,Punjab,Wheat,2.5,1200.0
V3916,GreenHarvest,Unknown,Rice,4.0,1200.0
V1683,GreenHarvest,Haryana,Rice,2.5,1000.0
V6297,AgroSupply,Punjab,Soybean,4.8,1200.0
V1040,FarmDirect,Punjab,Soybean,3.9,1400.0
V5587,FarmDirect,Unknown,Rice,4.0,1200.0
V3788,GreenHarvest,Punjab,Maize,3.9,1100.0
V4799,GreenHarvest,Punjab,Rice,3.5,1200.0
V9891,FarmDirect,UP,Rice,3.5,1100.0
V3343,FarmDirect,Karnataka,Maize,3.5,1300.0
V4846,Unknown,Haryana,Potato,3.9,1400.0
V1722,AgroSupply,Karnataka,Wheat,3.5,1000.0
V1618,GreenHarvest,Unknown,Potato,3.9,1200.0
V2183,GreenHarvest,Haryana,Soybean,2.5,1400.0
V2963,AgroSupply,Maharashtra,Rice,3.9,1200.0
V7378,AgroSupply,Punjab,Soybean,3.5,1100.0
V7633,FarmDirect,Maharashtra,Potato,3.9,1200.0
V2865,GreenHarvest,Haryana,Wheat,3.9,1300.0
